2.0,2.0,0.0
2.7740817304065177,-8.608764145579421,0.0,2.6649011495464396,-10.88462989290197
3.4924428921266744,-8.608764145579421,0.0,3.383262311266596,-10.88462989290197
4.2108040538468305,-8.608764145579421,0.0,4.101623472986752,-10.88462989290197
4.929165215566988,-8.608764145579421,0.0,4.819984634706909,-10.88462989290197
5.647526377287143,-8.608764145579421,0.0,5.538345796427065,-10.88462989290197
6.3658875390073,-8.608764145579421,0.0,6.256706958147221,-10.88462989290197
7.084248700727457,-8.608764145579421,0.0,6.9750681198673785,-10.88462989290197
7.802609862447612,-8.608764145579421,0.0,7.693429281587535,-10.88462989290197
8.52097102416777,-8.608764145579421,1e-06,8.41179044330769,-10.88462989290197
9.239332185887925,-8.608764145579421,0.0,9.130151605027848,-10.88462989290197
9.957693347608082,-8.608764145579421,0.0,9.848512766748003,-10.88462989290197
10.676054509328239,-8.608764145579421,0.0,10.56687392846816,-10.88462989290197
11.394415671048396,-8.608764145579421,0.0,11.285235090188317,-10.88462989290197
12.112776832768551,-8.608764145579421,0.0,12.003596251908473,-10.88462989290197
12.831137994488707,-8.608764145579421,0.0,12.72195741362863,-10.88462989290197
13.549499156208864,-8.608764145579421,0.0,13.440318575348785,-10.88462989290197
14.26786031792902,-8.608764145579421,0.0,14.158679737068942,-10.88462989290197
14.986221479649178,-8.608764145579421,0.0,14.8770408987891,-10.88462989290197
15.704582641369333,-8.608764145579421,0.0,15.595402060509254,-10.88462989290197
16.42294380308949,-8.608764145579421,0.0,16.31376322222941,-10.88462989290197
2.7740817304065177,-3.557032650934322,0.0,2.6649011495464396,-5.832898398256871
3.4924428921266744,-3.557032650934322,0.0,3.383262311266596,-5.832898398256871
4.2108040538468305,-3.557032650934322,0.0,4.101623472986752,-5.832898398256871
4.929165215566988,-3.557032650934322,0.0,4.819984634706909,-5.832898398256871
5.647526377287143,-3.557032650934322,0.0,5.538345796427065,-5.832898398256871
6.3658875390073,-3.557032650934322,0.0,6.256706958147221,-5.832898398256871
7.084248700727457,-3.557032650934322,0.0,6.9750681198673785,-5.832898398256871
7.802609862447612,-3.557032650934322,0.0,7.693429281587535,-5.832898398256871
8.52097102416777,-3.557032650934322,0.0,8.41179044330769,-5.832898398256871
9.239332185887925,-3.557032650934322,1e-06,9.130151605027848,-5.832898398256871
9.957693347608082,-3.557032650934322,0.0,9.848512766748003,-5.832898398256871
10.676054509328239,-3.557032650934322,0.0,10.56687392846816,-5.832898398256871
11.394415671048396,-3.557032650934322,0.0,11.285235090188317,-5.832898398256871
12.112776832768551,-3.557032650934322,0.0,12.003596251908473,-5.832898398256871
12.831137994488707,-3.557032650934322,0.0,12.72195741362863,-5.832898398256871
13.549499156208864,-3.557032650934322,0.0,13.440318575348785,-5.832898398256871
14.26786031792902,-3.557032650934322,0.0,14.158679737068942,-5.832898398256871
14.986221479649178,-3.557032650934322,0.0,14.8770408987891,-5.832898398256871
15.704582641369333,-3.557032650934322,0.0,15.595402060509254,-5.832898398256871
16.42294380308949,-3.557032650934322,0.0,16.31376322222941,-5.832898398256871
2.7740817304065177,1.4946988437107764,0.0,2.6649011495464396,-0.7811669036117728
3.4924428921266744,1.4946988437107764,0.0,3.383262311266596,-0.7811669036117728
4.2108040538468305,1.4946988437107764,0.0,4.101623472986752,-0.7811669036117728
4.929165215566988,1.4946988437107764,0.0,4.819984634706909,-0.7811669036117728
5.647526377287143,1.4946988437107764,0.0,5.538345796427065,-0.7811669036117728
6.3658875390073,1.4946988437107764,1e-06,6.256706958147221,-0.7811669036117728
7.084248700727457,1.4946988437107764,0.0,6.9750681198673785,-0.7811669036117728
7.802609862447612,1.4946988437107764,0.0,7.693429281587535,-0.7811669036117728
8.52097102416777,1.4946988437107764,0.0,8.41179044330769,-0.7811669036117728
9.239332185887925,1.4946988437107764,0.0,9.130151605027848,-0.7811669036117728
9.957693347608082,1.4946988437107764,0.0,9.848512766748003,-0.7811669036117728
10.676054509328239,1.4946988437107764,0.0,10.56687392846816,-0.7811669036117728
11.394415671048396,1.4946988437107764,0.0,11.285235090188317,-0.7811669036117728
12.112776832768551,1.4946988437107764,0.0,12.003596251908473,-0.7811669036117728
12.831137994488707,1.4946988437107764,0.0,12.72195741362863,-0.7811669036117728
13.549499156208864,1.4946988437107764,0.0,13.440318575348785,-0.7811669036117728
